Input1,Input2,Output,normalisedKPI,normalised_threshold
-38.77387738773877,60.0,119.35565939948972,1.1759020743348725,0.29840885459300387
-38.75387538753875,60.0,119.35152396510608,1.1757964493608286,0.29840885459300387
-38.73387338733873,60.0,119.34737541053418,1.1756904892782045,0.29840885459300387
-38.71387138713871,60.0,119.34321373715211,1.175584194122199,0.29840885459300387
-38.693869386938694,60.0,119.33903894634231,1.175477563928121,0.29840885459300387
-38.67386738673867,60.0,119.33485103949157,1.1753705987313916,0.29840885459300387
-38.65386538653865,60.0,119.33065001799096,1.1752632985675406,0.29840885459300387
-38.63386338633863,60.0,119.32643588323592,1.1751556634722093,0.29840885459300387
-38.61386138613861,60.0,119.32220863662614,1.1750476934811485,0.29840885459300387
-38.59385938593859,60.0,119.31796827956573,1.1749393886302206,0.29840885459300387
-38.57385738573857,60.0,119.31371481346304,1.1748307489553966,0.29840885459300387
-38.553855385538554,60.0,119.30944823973077,1.1747217744927598,0.29840885459300387
-38.53385338533853,60.0,119.30516855978595,1.1746124652785028,0.29840885459300387
-38.51385138513851,60.0,119.30087577504993,1.1745028213489288,0.29840885459300387
-38.49384938493849,60.0,119.29656988694835,1.1743928427404504,0.29840885459300387
-38.47384738473847,60.0,119.29225089691118,1.174282529489592,0.29840885459300387
-38.453845384538454,60.0,119.28791880637272,1.1741718816329867,0.29840885459300387
-38.43384338433843,60.0,119.28357361677155,1.1740608992073789,0.29840885459300387
-38.41384138413841,60.0,119.27921532955064,1.1739495822496233,0.29840885459300387
-38.39383938393839,60.0,119.27484394615718,1.1738379307966835,0.29840885459300387
-38.37383738373837,60.0,119.27045946804273,1.1737259448856348,0.29840885459300387
-38.35383538353835,60.0,119.26606189666317,1.1736136245536621,0.29840885459300387
-38.33383338333833,60.0,119.26165123347864,1.1735009698380594,0.29840885459300387
-38.31383138313831,60.0,119.25722747995366,1.1733879807762329,0.29840885459300387
-38.29382938293829,60.0,119.25279063755698,1.1732746574056967,0.29840885459300387
-38.27382738273827,60.0,119.24834070776174,1.1731609997640764,0.29840885459300387
-38.25382538253825,60.0,119.24387769204532,1.1730470078891069,0.29840885459300387
-38.23382338233823,60.0,119.23940159188946,1.1729326818186339,0.29840885459300387
-38.213821382138214,60.0,119.23491240878018,1.1728180215906123,0.29840885459300387
-38.19381938193819,60.0,119.23041014420778,1.172703027243107,0.29840885459300387
-38.17381738173817,60.0,119.22589479966695,1.1725876988142938,0.29840885459300387
-38.15381538153815,60.0,119.22136637665659,1.1724720363424577,0.29840885459300387
-38.13381338133813,60.0,119.21682487667995,1.172356039865993,0.29840885459300387
-38.11381138113811,60.0,119.21227030124459,1.1722397094234054,0.29840885459300387
-38.09380938093809,60.0,119.20770265186235,1.1721230450533093,0.29840885459300387
-38.07380738073807,60.0,119.20312193004936,1.1720060467944293,0.29840885459300387
-38.05380538053805,60.0,119.1985281373261,1.1718887146855999,0.29840885459300387
-38.03380338033803,60.0,119.19392127521729,1.1717710487657653,0.29840885459300387
-38.01380138013801,60.0,119.18930134525199,1.1716530490739796,0.29840885459300387
-37.99379937993799,60.0,119.18466834896356,1.1715347156494071,0.29840885459300387
-37.973797379737974,60.0,119.1800222878896,1.1714160485313205,0.29840885459300387
-37.95379537953795,60.0,119.17536316357207,1.1712970477591034,0.29840885459300387
-37.93379337933793,60.0,119.17069097755721,1.1711777133722492,0.29840885459300387
-37.91379137913791,60.0,119.16600573139554,1.1710580454103603,0.29840885459300387
-37.89378937893789,60.0,119.16130742664187,1.1709380439131487,0.29840885459300387
-37.87378737873787,60.0,119.15659606485531,1.1708177089204366,0.29840885459300387
-37.85378537853785,60.0,119.15187164759926,1.1706970404721555,0.29840885459300387
-37.83378337833783,60.0,119.14713417644144,1.1705760386083468,0.29840885459300387
-37.81378137813781,60.0,119.14238365295381,1.170454703369161,0.29840885459300387
-37.79377937793779,60.0,119.13762007871264,1.1703330347948586,0.29840885459300387
-37.77377737773777,60.0,119.13284345529851,1.170211032925809,0.29840885459300387
-37.75377537753775,60.0,119.12805378429624,1.1700886978024918,0.29840885459300387
-37.733773377337734,60.0,119.12325106729499,1.1699660294654957,0.29840885459300387
-37.71377137713771,60.0,119.11843530588817,1.1698430279555192,0.29840885459300387
-37.69376937693769,60.0,119.11360650167349,1.1697196933133698,0.29840885459300387
-37.67376737673767,60.0,119.1087646562529,1.1695960255799638,0.29840885459300387
-37.65376537653765,60.0,119.10390977123274,1.169472024796329,0.29840885459300387
-37.63376337633763,60.0,119.0990418482235,1.1693476910036003,0.29840885459300387
-37.61376137613761,60.0,119.09416088884004,1.1692230242430235,0.29840885459300387
-37.59375937593759,60.0,119.08926689470147,1.1690980245559526,0.29840885459300387
-37.57375737573757,60.0,119.08435986743117,1.1689726919838512,0.29840885459300387
-37.55375537553755,60.0,119.07943980865684,1.1688470265682933,0.29840885459300387
-37.53375337533753,60.0,119.07450672001042,1.1687210283509606,0.29840885459300387
-37.51375137513751,60.0,119.06956060312812,1.168594697373645,0.29840885459300387
-37.493749374937494,60.0,119.06460145965045,1.1684680336782465,0.29840885459300387
-37.47374737473747,60.0,119.0596292912222,1.1683410373067762,0.29840885459300387
-37.45374537453745,60.0,119.05464409949238,1.168213708301352,0.29840885459300387
-37.43374337433743,60.0,119.04964588611435,1.1680860467042031,0.29840885459300387
-37.41374137413741,60.0,119.04463465274569,1.1679580525576663,0.29840885459300387
-37.39373937393739,60.0,119.03961040104826,1.1678297259041883,0.29840885459300387
-37.37373737373737,60.0,119.0345731326882,1.1677010667863241,0.29840885459300387
-37.35373537353735,60.0,119.02952284933593,1.1675720752467396,0.29840885459300387
-37.33373337333733,60.0,119.02445955266612,1.167442751328207,0.29840885459300387
-37.31373137313731,60.0,119.01938324435768,1.1673130950736095,0.29840885459300387
-37.29372937293729,60.0,119.01429392609386,1.1671831065259386,0.29840885459300387
-37.27372737273727,60.0,119.00919159956209,1.1670527857282944,0.29840885459300387
-37.253725372537254,60.0,119.00407626645415,1.166922132723887,0.29840885459300387
-37.23372337233723,60.0,118.998947928466,1.1667911475560337,0.29840885459300387
-37.21372137213721,60.0,118.99380658729793,1.1666598302681628,0.29840885459300387
-37.19371937193719,60.0,118.98865224465445,1.1665281809038095,0.29840885459300387
-37.17371737173717,60.0,118.98348490224437,1.1663961995066197,0.29840885459300387
-37.15371537153715,60.0,118.97830456178072,1.166263886120346,0.29840885459300387
-37.13371337133713,60.0,118.9731112249808,1.1661312407888513,0.29840885459300387
-37.11371137113711,60.0,118.96790489356619,1.165998263556107,0.29840885459300387
-37.09370937093709,60.0,118.96268556926269,1.1658649544661925,0.29840885459300387
-37.07370737073707,60.0,118.9574532538004,1.1657313135632972,0.29840885459300387
-37.05370537053705,60.0,118.95220794891362,1.165597340891718,0.29840885459300387
-37.03370337033703,60.0,118.94694965634098,1.165463036495861,0.29840885459300387
-37.013701370137014,60.0,118.94167837782527,1.1653284004202404,0.29840885459300387
-36.99369936993699,60.0,118.93639411511361,1.16519343270948,0.29840885459300387
