Input1,Input2,Input3,Input4,Output1,Output2,normalisedKPI_1,normalisedKPI_2,normalised_threshold_1,normalised_threshold_2
-24.657465746574655,-20.0,-2.3972397239723975,-2.3972397239723975,2.051235864774788,0.08971213364910187,-0.5579787391796049,-0.6103660785928609,1.372534185984296,1.0814299669333853
-24.637463746374635,-20.0,-2.391239123912392,-2.391239123912392,2.0588561342586,0.09016255796548062,-0.5577770766990116,-0.6103565425731867,1.372534185984296,1.0814299669333853
-24.617461746174616,-20.0,-2.3852385238523857,-2.3852385238523857,2.066501219688389,0.0906150905901313,-0.5575747574903018,-0.6103469619181134,1.372534185984296,1.0814299669333853
-24.597459745974597,-20.0,-2.3792379237923793,-2.3792379237923793,2.074171187318898,0.09106974057110734,-0.5573717798001133,-0.6103373364360828,1.372534185984296,1.0814299669333853
-24.577457745774577,-20.0,-2.373237323732374,-2.373237323732374,2.081866103524427,0.0915265169911024,-0.5571681418719191,-0.6103276659348036,1.372534185984296,1.0814299669333853
-24.557455745574558,-20.0,-2.3672367236723675,-2.3672367236723675,2.0895860347988235,0.09198542896756326,-0.5569638419460289,-0.6103179502212484,1.372534185984296,1.0814299669333853
-24.537453745374535,-20.0,-2.361236123612362,-2.361236123612362,2.097331047755478,0.09244648565280356,-0.5567588782595891,-0.610308189101652,1.372534185984296,1.0814299669333853
-24.517451745174515,-20.0,-2.3552355235523557,-2.3552355235523557,2.1051012091273105,0.09290969623411509,-0.5565532490465824,-0.6102983823815081,1.372534185984296,1.0814299669333853
-24.497449744974496,-20.0,-2.3492349234923493,-2.3492349234923493,2.1128965857667605,0.09337506993388033,-0.556346952537829,-0.6102885298655685,1.372534185984296,1.0814299669333853
-24.477447744774476,-20.0,-2.343234323432344,-2.343234323432344,2.12071724464579,0.09384261600968853,-0.5561399869609855,-0.6102786313578384,1.372534185984296,1.0814299669333853
-24.457445744574457,-20.0,-2.3372337233723375,-2.3372337233723375,2.1285632528558627,0.09431234375444643,-0.5559323505405466,-0.6102686866615762,1.372534185984296,1.0814299669333853
-24.437443744374438,-20.0,-2.331233123312332,-2.331233123312332,2.1364346776079266,0.09478426249649323,-0.5557240414978444,-0.6102586955792898,1.372534185984296,1.0814299669333853
-24.417441744174415,-20.0,-2.3252325232523257,-2.3252325232523257,2.1443315862324073,0.0952583815997151,-0.5555150580510496,-0.6102486579127345,1.372534185984296,1.0814299669333853
-24.397439743974395,-20.0,-2.3192319231923193,-2.3192319231923193,2.1522540461791992,0.09573471046365876,-0.5553053984151712,-0.6102385734629108,1.372534185984296,1.0814299669333853
-24.377437743774376,-20.0,-2.313231323132314,-2.313231323132314,2.1602021250176415,0.09621325852364672,-0.555095060802057,-0.6102284420300615,1.372534185984296,1.0814299669333853
-24.357435743574356,-20.0,-2.3072307230723075,-2.3072307230723075,2.1681758904365043,0.09669403525089248,-0.5548840434203943,-0.6102182634136699,1.372534185984296,1.0814299669333853
-24.337433743374337,-20.0,-2.301230123012302,-2.301230123012302,2.1761754102439714,0.09717705015261474,-0.5546723444757105,-0.6102080374124568,1.372534185984296,1.0814299669333853
-24.317431743174318,-20.0,-2.2952295229522957,-2.2952295229522957,2.1842007523676172,0.09766231277215345,-0.554459962170373,-0.6101977638243782,1.372534185984296,1.0814299669333853
-24.297429742974295,-20.0,-2.28922892289229,-2.28922892289229,2.1922519848544035,0.09814983268908611,-0.55424689470359,-0.6101874424466232,1.372534185984296,1.0814299669333853
-24.277427742774275,-20.0,-2.283228322832284,-2.283228322832284,2.2003291758706354,0.09863961951934276,-0.5540331402714115,-0.610177073075611,1.372534185984296,1.0814299669333853
-24.257425742574256,-20.0,-2.2772277227722775,-2.2772277227722775,2.208432393701957,0.09913168291532302,-0.5538186970667289,-0.6101666555069887,1.372534185984296,1.0814299669333853
-24.237423742374236,-20.0,-2.271227122712272,-2.271227122712272,2.216561706753322,0.09962603256601203,-0.5536035632792768,-0.6101561895356292,1.372534185984296,1.0814299669333853
-24.217421742174217,-20.0,-2.2652265226522657,-2.2652265226522657,2.224717183548969,0.10012267819709798,-0.5533877370956326,-0.6101456749556279,1.372534185984296,1.0814299669333853
-24.197419741974198,-20.0,-2.25922592259226,-2.25922592259226,2.232898892732397,0.10062162957108883,-0.5531712166992175,-0.6101351115603009,1.372534185984296,1.0814299669333853
-24.177417741774175,-20.0,-2.253225322532254,-2.253225322532254,2.2411069030663424,0.10112289648742961,-0.5529540002702978,-0.6101244991421823,1.372534185984296,1.0814299669333853
-24.157415741574155,-20.0,-2.2472247224722475,-2.2472247224722475,2.2493412834327464,0.10162648878262019,-0.5527360859859847,-0.6101138374930215,1.372534185984296,1.0814299669333853
-24.137413741374136,-20.0,-2.241224122412242,-2.241224122412242,2.257602102832733,0.10213241633033318,-0.5525174720202353,-0.6101031264037814,1.372534185984296,1.0814299669333853
-24.117411741174116,-20.0,-2.2352235223522356,-2.2352235223522356,2.2658894303865784,0.10264068904153271,-0.5522981565438537,-0.6100923656646349,1.372534185984296,1.0814299669333853
-24.097409740974097,-20.0,-2.22922292229223,-2.22922292229223,2.27420333533367,0.10315131686459172,-0.5520781377244918,-0.610081555064963,1.372534185984296,1.0814299669333853
-24.077407740774078,-20.0,-2.223222322232224,-2.223222322232224,2.282543887032485,0.10366430978541095,-0.5518574137266498,-0.6100706943933524,1.372534185984296,1.0814299669333853
-24.057405740574055,-20.0,-2.2172217221722175,-2.2172217221722175,2.2909111549605616,0.10417967782753981,-0.5516359827116771,-0.6100597834375926,1.372534185984296,1.0814299669333853
-24.037403740374035,-20.0,-2.211221122112212,-2.211221122112212,2.29930520871445,0.10469743105229287,-0.5514138428377738,-0.6100488219846735,1.372534185984296,1.0814299669333853
-24.017401740174016,-20.0,-2.2052205220522056,-2.2052205220522056,2.3077261180096955,0.10521757955887083,-0.5511909922599906,-0.610037809820783,1.372534185984296,1.0814299669333853
-23.997399739973996,-20.0,-2.1992199219922,-2.1992199219922,2.3161739526807827,0.10574013348448089,-0.5509674291302309,-0.6100267467313045,1.372534185984296,1.0814299669333853
-23.977397739773977,-20.0,-2.193219321932194,-2.193219321932194,2.324648782681113,0.10626510300445559,-0.5507431515972506,-0.6100156325008139,1.372534185984296,1.0814299669333853
-23.957395739573958,-20.0,-2.1872187218721875,-2.1872187218721875,2.333150678082962,0.1067924983323742,-0.5505181578066604,-0.6100044669130776,1.372534185984296,1.0814299669333853
-23.937393739373935,-20.0,-2.181218121812182,-2.181218121812182,2.341679709077437,0.10732232972018296,-0.5502924459009256,-0.6099932497510497,1.372534185984296,1.0814299669333853
-23.917391739173915,-20.0,-2.1752175217521756,-2.1752175217521756,2.350235945974433,0.10785460745831588,-0.5500660140193683,-0.6099819807968696,1.372534185984296,1.0814299669333853
-23.897389738973896,-20.0,-2.16921692169217,-2.16921692169217,2.3588194592026097,0.10838934187581589,-0.5498388602981675,-0.6099706598318588,1.372534185984296,1.0814299669333853
-23.877387738773876,-20.0,-2.163216321632164,-2.163216321632164,2.3674303193093227,0.10892654334045741,-0.5496109828703613,-0.6099592866365194,1.372534185984296,1.0814299669333853
-23.857385738573857,-20.0,-2.1572157215721575,-2.1572157215721575,2.376068596960595,0.10946622225886643,-0.5493823798658467,-0.6099478609905307,1.372534185984296,1.0814299669333853
