Input1,Input2,Output
-90.53905390539055,-7.161716171617162,1.577949748607762e-33
-90.51905190519052,-7.155715571557156,1.4296228865461237e-33
-90.4990499049905,-7.14971497149715,1.2949449988804974e-33
-90.47904790479048,-7.143714371437143,1.1726876333976758e-33
-90.45904590459045,-7.137713771377138,1.0617303780717071e-33
-90.43904390439045,-7.1317131713171324,9.610515856493459e-34
-90.41904190419042,-7.125712571257126,8.697198746788102e-34
-90.3990399039904,-7.11971197119712,7.868863436867791e-34
-90.37903790379038,-7.113711371137114,7.117774402261516e-34
-90.35903590359035,-7.107710771077108,6.4368843114882e-34
-90.33903390339034,-7.101710171017102,5.8197742473186e-34
-90.31903190319032,-7.095709570957096,5.260598992285142e-34
-90.2990299029903,-7.08970897089709,4.7540369605343865e-34
-90.27902790279028,-7.083708370837083,4.295244391659859e-34
-90.25902590259025,-7.077707770777078,3.879813453085948e-34
-90.23902390239024,-7.071707170717072,3.503733926084893e-34
-90.21902190219022,-7.065706570657066,3.163358176790566e-34
-90.1990199019902,-7.05970597059706,2.8553691377829214e-34
-90.17901790179017,-7.053705370537054,2.576751048128651e-34
-90.15901590159015,-7.047704770477048,2.3247627203033684e-34
-90.13901390139014,-7.0417041704170416,2.096913121343365e-34
-90.11901190119012,-7.035703570357036,1.8909390729889745e-34
-90.0990099009901,-7.02970297029703,1.7047848916116933e-34
-90.07900790079007,-7.023702370237023,1.5365838034713966e-34
-90.05900590059005,-7.017701770177018,1.3846409844176975e-34
-90.03900390039004,-7.011701170117012,1.2474180856338583e-34
-90.01900190019002,-7.005700570057006,1.123519118501366e-34
-89.99899989999,-6.999699969997,1.011677582214387e-34
-89.97899789978997,-6.993699369936994,9.107447274766196e-35
-89.95899589958995,-6.987698769876988,8.196788585247482e-35
-89.93899389938994,-6.9816981698169815,7.375355839147272e-35
-89.91899189918992,-6.975697569756976,6.634589340286747e-35
-89.8989898989899,-6.96969696969697,5.966732701690997e-35
-89.87898789878987,-6.963696369636963,5.364759164504483e-35
-89.85898589858986,-6.957695769576958,4.822304515188472e-35
-89.83898389838984,-6.951695169516952,4.3336060247476096e-35
-89.81898189818982,-6.945694569456946,3.893446882747006e-35
-89.7989798979898,-6.93969396939694,3.497105643847756e-35
-89.77897789778977,-6.933693369336934,3.140310245817758e-35
-89.75897589758976,-6.927692769276928,2.819196195782578e-35
-89.73897389738974,-6.9216921692169215,2.530268556133465e-35
-89.71897189718972,-6.915691569156916,2.2703673932590202e-35
-89.6989698969897,-6.90969096909691,2.0366363813662432e-35
-89.67896789678969,-6.903690369036903,1.8264942803005312e-35
-89.65896589658966,-6.897689768976898,1.637609030678133e-35
-89.63896389638964,-6.891689168916892,1.467874231984603e-35
-89.61896189618962,-6.885688568856886,1.31538778974318e-35
-89.5989598959896,-6.87968796879688,1.178432536567282e-35
-89.57895789578959,-6.873687368736874,1.0554586490304552e-35
-89.55895589558956,-6.867686768676868,9.450676979454483e-36
-89.53895389538954,-6.8616861686168615,8.459981839600411e-36
-89.51895189518952,-6.855685568556856,7.571124234667516e-36
-89.4989498949895,-6.84968496849685,6.773846617850244e-36
-89.47894789478948,-6.843684368436843,6.05890301505954e-36
-89.45894589458946,-6.837683768376838,5.417961438734817e-36
-89.43894389438944,-6.831683168316832,4.84351550195646e-36
-89.41894189418942,-6.825682568256826,4.328804386057698e-36
-89.3989398939894,-6.81968196819682,3.867740390931074e-36
-89.37893789378938,-6.813681368136814,3.45484336658934e-36
-89.35893589358936,-6.807680768076808,3.0851813878199074e-36
-89.33893389338934,-6.8016801680168015,2.7543170914907515e-36
-89.31893189318932,-6.795679567956796,2.4582591487042244e-36
-89.29892989298929,-6.78967896789679,2.1934183919761152e-36
-89.27892789278928,-6.783678367836783,1.956568161357976e-36
-89.25892589258926,-6.777677767776778,1.7448084732681194e-36
-89.23892389238924,-6.771677167716772,1.5555336521026525e-36
-89.21892189218921,-6.765676567656766,1.3864030977608357e-36
-89.19891989198919,-6.75967596759676,1.2353148923213156e-36
-89.17891789178918,-6.753675367536754,1.1003819765070345e-36
-89.15891589158916,-6.747674767476748,9.799106515148685e-37
-89.13891389138914,-6.7416741674167415,8.723811844698922e-37
-89.11891189118911,-6.735673567356736,7.764303163997673e-37
-89.09890989098909,-6.72967296729673,6.908354903866493e-37
-89.07890789078908,-6.723672367236723,6.145006346105377e-37
-89.05890589058906,-6.717671767176718,5.464433504989306e-37
-89.03890389038904,-6.711671167116712,4.857833702811739e-37
-89.01890189018901,-6.705670567056706,4.317321610395328e-37
-88.99889988998899,-6.6996699669967,3.835835639650469e-37
-88.97889788978898,-6.693669366936694,3.407053680731076e-37
-88.95889588958896,-6.687668766876688,3.02531727205651e-37
-88.93889388938894,-6.6816681668166815,2.68556337831563e-37
-88.91889188918891,-6.675667566756676,2.383263030355139e-37
-88.8988898889889,-6.66966696669667,2.1143661522958893e-37
-88.87888788878888,-6.663666366636663,1.8752519659950908e-37
-88.85888588858886,-6.657665766576658,1.6626844216756091e-37
-88.83888388838884,-6.651665166516652,1.4737721567427776e-37
-88.81888188818881,-6.645664566456646,1.305932532990975e-37
-88.7988798879888,-6.63966396639664,1.1568593460434015e-37
-88.77887788778878,-6.633663366336634,1.0244938403738745e-37
-88.75887588758876,-6.627662766276628,9.069986990190654e-38
-88.73887388738873,-6.6216621662166215,8.027347094455867e-38
-88.71887188718873,-6.615661566156616,7.102398363028093e-38
-88.6988698869887,-6.60966096609661,6.282104582629407e-38
-88.67886788678868,-6.603660366036603,5.554845500781312e-38
-88.65886588658866,-6.597659765976598,4.910266126123251e-38
-88.63886388638863,-6.591659165916592,4.339141731480456e-38
-88.61886188618863,-6.585658565856586,3.833256959199652e-38
-88.5988598859886,-6.57965796579658,3.385297587683182e-38
-88.57885788578858,-6.573657365736574,2.988753661956058e-38
-88.55885588558856,-6.567656765676568,2.637832820984396e-38
-88.53885388538853,-6.5616561656165615,2.3273827716465474e-38
-88.51885188518852,-6.555655565556556,2.0528219649554402e-38
-88.4988498849885,-6.54965496549655,1.8100776254445485e-38
-88.47884788478848,-6.543654365436543,1.5955303705471328e-38
-88.45884588458846,-6.537653765376538,1.4059647342291648e-38
-88.43884388438843,-6.531653165316532,1.2385249788930778e-38
-88.41884188418842,-6.525652565256526,1.0906756423992044e-38
-88.3988398839884,-6.51965196519652,9.601663236201882e-39
-88.37883788378838,-6.513651365136514,8.4500026086316e-39
-88.35883588358836,-6.507650765076508,7.43406303314684e-39
-88.33883388338833,-6.5016501650165015,6.538139168810151e-39
-88.31883188318832,-6.495649564956496,5.748309028632561e-39
-88.2988298829883,-6.48964896489649,5.0522354123298634e-39
-88.27882788278828,-6.483648364836483,4.4389890022357265e-39
-88.25882588258825,-6.477647764776478,3.898890808629215e-39
-88.23882388238823,-6.471647164716472,3.423371892441511e-39
-88.21882188218822,-6.465646564656466,3.004848510341212e-39
-88.1988198819882,-6.45964596459646,2.6366110220176356e-39
-88.17881788178818,-6.453645364536454,2.3127250743071707e-39
-88.15881588158815,-6.447644764476448,2.0279437336437143e-39
-88.13881388138813,-6.4416441644164415,1.7776293789632706e-39
-88.11881188118812,-6.435643564356436,1.557684293287029e-39
-88.0988098809881,-6.42964296429643,1.3644890052239922e-39
-88.07880788078808,-6.423642364236423,1.1948475328857604e-39
-88.05880588058805,-6.417641764176418,1.0459387733986136e-39
-88.03880388038803,-6.411641164116412,9.152733624023746e-40
-88.01880188018802,-6.405640564056406,8.006554006104998e-40
-87.998799879988,-6.3996399639964,7.001485095468827e-40
-87.97879787978798,-6.393639363936394,6.120457367539996e-40
-87.95879587958795,-6.387638763876388,5.348428827953457e-40
-87.93879387938794,-6.3816381638163815,4.672148688831471e-40
-87.91879187918792,-6.375637563756376,4.07994805525942e-40
-87.8987898789879,-6.36963696369637,3.5615545972130975e-40
-87.87878787878788,-6.363636363636363,3.1079285138006017e-40
-87.85878587858785,-6.357635763576358,2.7111173927229716e-40
-87.83878387838784,-6.351635163516352,2.364127832078874e-40
-87.81878187818782,-6.345634563456346,2.0608119273681807e-40
-87.7987798779878,-6.33963396339634,1.7957669367906925e-40
-87.77877787778777,-6.333633363336334,1.5642466253894418e-40
-87.75877587758777,-6.327632763276328,1.3620829556583296e-40
-87.73877387738774,-6.3216321632163215,1.1856169410955245e-40
-87.71877187718772,-6.315631563156316,1.031637611767517e-40
-87.6987698769877,-6.30963096309631,8.973281590055744e-41
-87.67876787678767,-6.303630363036303,7.802184314311134e-41
-87.65876587658767,-6.297629762976298,6.781430480009944e-41
-87.63876387638764,-6.291629162916292,5.89204476925866e-41
-87.61876187618762,-6.285628562856286,5.117405032567684e-41
-87.5987598759876,-6.27962796279628,4.4429557366178796e-41
-87.57875787578757,-6.273627362736274,3.8559556531293084e-41
-87.55875587558756,-6.267626762676268,3.3452557767768104e-41
-87.53875387538754,-6.2616261626162615,2.9011039206844313e-41
-87.51875187518752,-6.255625562556256,2.51497284686086e-41
-87.4987498749875,-6.24962496249625,2.1794091516993267e-41
-87.47874787478747,-6.243624362436243,1.8879004484217372e-41
-87.45874587458746,-6.237623762376238,1.634758673644046e-41
-87.43874387438744,-6.231623162316232,1.4150175981178608e-41
-87.41874187418742,-6.225622562256226,1.2243428457558597e-41
-87.3987398739874,-6.21962196219622,1.0589529235066286e-41
-87.37873787378737,-6.213621362136214,9.155499403501012e-42
-87.35873587358736,-6.207620762076208,7.912588492065053e-42
-87.33873387338734,-6.2016201620162015,6.835741831474684e-42
-87.31873187318732,-6.195619561956196,5.903133789924729e-42
-87.2987298729873,-6.18961896189619,5.0957588896873356e-42
-87.27872787278727,-6.183618361836183,4.3970737620126815e-42
-87.25872587258726,-6.177617761776178,3.792683738079913e-42
-87.23872387238724,-6.171617161716172,3.270068615663782e-42
-87.21872187218722,-6.165616561656166,2.8183427961393876e-42
-87.1987198719872,-6.15961596159616,2.4280455644440616e-42
-87.17871787178717,-6.153615361536154,2.0909577944892137e-42
-87.15871587158716,-6.147614761476148,1.7999418121318247e-42
-87.13871387138714,-6.1416141614161415,1.54880154415066e-42
-87.11871187118712,-6.135613561356136,1.3321604308935648e-42
-87.0987098709871,-6.1296129612961305,1.145354887874691e-42
-87.07870787078707,-6.123612361236123,9.843413724364805e-43
-87.05870587058706,-6.117611761176118,8.456153499723225e-43
-87.03870387038704,-6.111611161116112,7.26140663930989e-43
-87.01870187018702,-6.105610561056106,6.232879982723828e-43
-86.99869986998699,-6.0996099609961,5.347812831956572e-43
-86.97869786978698,-6.093609360936094,4.586510374565777e-43
-86.95869586958696,-6.087608760876088,3.9319376576612415e-43
-86.93869386938694,-6.0816081608160815,3.3693663967694903e-43
-86.91869186918692,-6.075607560756076,2.8860678684188473e-43
-86.89868986898689,-6.0696069606960705,2.4710459817852377e-43
-86.87868786878688,-6.063606360636063,2.114805367168607e-43
-86.85868586858686,-6.057605760576058,1.8091499699504606e-43
-86.83868386838684,-6.051605160516052,1.547008209095181e-43
-86.81868186818681,-6.045604560456046,1.3222812589409604e-43
-86.7986798679868,-6.03960396039604,1.1297114505654724e-43
-86.77867786778678,-6.033603360336034,9.647681719967275e-44
-86.75867586758676,-6.027602760276028,8.235489816252573e-44
-86.73867386738674,-6.0216021602160215,7.026939422355977e-44
-86.71867186718671,-6.015601560156016,5.993114392764342e-44
-86.6986698669867,-6.0096009600960105,5.10913970876406e-44
-86.67866786678668,-6.003600360036003,4.353625926799476e-44
-86.65866586658666,-5.997599759975998,3.708188713350622e-44
-86.63866386638664,-5.9915991599159915,3.1570334950091374e-44
-86.61866186618661,-5.985598559855986,2.686596552644995e-44
-86.5986598659866,-5.97959795979598,2.285235022402915e-44
-86.57865786578658,-5.973597359735974,1.9429592546461561e-44
-86.55865586558656,-5.967596759675968,1.6512018431373323e-44
-86.53865386538654,-5.9615961596159615,1.4026183868053986e-44
-86.51865186518651,-5.955595559555956,1.1909156994149139e-44
-86.4986498649865,-5.94959495949595,1.0107037506854792e-44
-86.47864786478648,-5.943594359435944,8.573681166690683e-45
-86.45864586458646,-5.937593759375938,7.269601469338764e-45
-86.43864386438644,-5.9315931593159315,6.161024295880578e-45
-86.41864186418641,-5.925592559255926,5.2190745961949747e-45
-86.3986398639864,-5.91959195919592,4.419076977570196e-45
-86.37863786378638,-5.913591359135914,3.7399545158151985e-45
-86.35863586358636,-5.907590759075908,3.163712227566921e-45
-86.33863386338633,-5.9015901590159014,2.6749934821640782e-45
-86.31863186318631,-5.895589558955896,2.2606992260687195e-45
-86.2986298629863,-5.88958895889589,1.9096612744335486e-45
-86.27862786278628,-5.883588358835884,1.6123621209253484e-45
-86.25862586258626,-5.877587758775878,1.3606947526693394e-45
-86.23862386238623,-5.8715871587158714,1.1477568533728085e-45
-86.21862186218621,-5.865586558655866,9.676745527651427e-46
-86.1986198619862,-5.85958595859586,8.154515505296346e-46
-86.17861786178618,-5.853585358535854,6.868400218650548e-46
-86.15861586158616,-5.847584758475848,5.7823021185385306e-46
-86.13861386138613,-5.841584158415841,4.8655605749505266e-46
-86.11861186118611,-5.835583558355836,4.092145487467342e-46
-86.0986098609861,-5.82958295829583,3.4399686119468748e-46
-86.07860786078608,-5.823582358235824,2.890295699256513e-46
-86.05860586058606,-5.817581758175818,2.42724492838521e-46
-86.03860386038603,-5.811581158115811,2.037359171780026e-46
-86.01860186018602,-5.805580558055806,1.7092414002813755e-46
-85.998599859986,-5.7995799579958,1.4332440576797842e-46
-85.97859785978598,-5.793579357935794,1.2012045444840076e-46
-85.95859585958596,-5.787578757875788,1.006220076274268e-46
-85.93859385938593,-5.781578157815781,8.424561493381995e-47
-85.91859185918592,-5.775577557755776,7.049836770558922e-47
-85.8985898589859,-5.76957695769577,5.896405736532192e-47
-85.87858785878588,-5.763576357635764,4.929141738278306e-47
-85.85858585858585,-5.757575757575758,4.118414015005974e-47
-85.83858385838585,-5.751575157515751,3.439240507440641e-47
-85.81858185818582,-5.745574557455746,2.87056927304336e-47
-85.7985798579858,-5.73957395739574,2.394669291335256e-47
-85.77857785778578,-5.733573357335734,1.9966142680025965e-47
-85.75857585758575,-5.727572757275728,1.66384546276407e-47
-85.73857385738575,-5.721572157215721,1.385801632078933e-47
-85.71857185718572,-5.715571557155716,1.1536059435174467e-47
-85.6985698569857,-5.70957095709571,9.598012269204848e-48
-85.67856785678568,-5.703570357035704,7.981262152268497e-48
-85.65856585658565,-5.697569756975698,6.63326526733463e-48
-85.63856385638564,-5.691569156915691,5.509950778076052e-48
-85.61856185618562,-5.685568556855686,4.574374140501476e-48
-85.5985598559856,-5.67956795679568,3.7955812867047103e-48
-85.57855785578558,-5.673567356735674,3.147651165691612e-48
-85.55855585558555,-5.667566756675668,2.6088890607055393e-48
-85.53855385538554,-5.661566156615661,2.1611473003180972e-48
-85.51855185518552,-5.655565556555656,1.789253549861579e-48
-85.4985498549855,-5.64956495649565,1.4805299030976095e-48
-85.47854785478548,-5.643564356435644,1.2243885704655672e-48
-85.45854585458545,-5.637563756375638,1.0119921474954828e-48
-85.43854385438544,-5.631563156315631,8.359683028216793e-49
-85.41854185418542,-5.625562556255626,6.901702990597744e-49
-85.3985398539854,-5.61956195619562,5.6947609376177025e-49
-85.37853785378537,-5.613561356135614,4.6961989769601585e-49
-85.35853585358535,-5.607560756075608,3.870510244647146e-49
-85.33853385338534,-5.601560156015601,3.188156751067054e-49
-85.31853185318532,-5.595559555955596,2.6245798608560195e-49
-85.2985298529853,-5.58955895589559,2.159372478832739e-49
-85.27852785278527,-5.583558355835584,1.775586904264091e-49
-85.25852585258525,-5.577557755775578,1.4591564447546003e-49
-85.23852385238524,-5.571557155715571,1.1984123655683707e-49
-85.21852185218522,-5.565556555655566,9.836806891429914e-50
-85.1985198519852,-5.55955595559556,8.06945837004404e-50
-85.17851785178517,-5.553555355535554,6.615701935310741e-50
-85.15851585158515,-5.547554755475548,5.420604285174075e-50
-85.13851385138514,-5.541554155415541,4.438728945157395e-50
-85.11851185118512,-5.535553555355536,3.6325165890260466e-50
-85.0985098509851,-5.52955295529553,2.970937762895356e-50
-85.07850785078507,-5.523552355235524,2.428372853852753e-50
-85.05850585058506,-5.517551755175518,1.9836815202166541e-50
-85.03850385038504,-5.511551155115511,1.6194299901962031e-50
-85.01850185018502,-5.505550555055506,1.3212498267302236e-50
