Input1,Input2,Input3,Output,normalisedKPI,normalised_threshold
-100.0,60.0,-100.0,-0.03093392074272675,0.9438159562071045,-1.0767049023109352
-99.97499749974997,60.0,-99.97999799979998,-0.031021044854796367,0.9438089060401036,-1.0767049023109352
-99.94999499949995,60.0,-99.95999599959995,-0.031108396846356422,0.9438018374328749,-1.0767049023109352
-99.92499249924992,60.0,-99.93999399939995,-0.031195977260662266,0.9437947503414579,-1.0767049023109352
-99.8999899989999,60.0,-99.91999199919992,-0.03128378664211325,0.943787644721799,-1.0767049023109352
-99.87498749874987,60.0,-99.8999899989999,-0.03137182553625387,0.9437805205297524,-1.0767049023109352
-99.84998499849985,60.0,-99.87998799879988,-0.03146009448977624,0.9437733777210793,-1.0767049023109352
-99.82498249824982,60.0,-99.85998599859985,-0.03154859405052218,0.9437662162514477,-1.0767049023109352
-99.7999799979998,60.0,-99.83998399839984,-0.0316373247674846,0.9437590360764325,-1.0767049023109352
-99.77497749774977,60.0,-99.81998199819982,-0.03172628719081027,0.9437518371515154,-1.0767049023109352
-99.74997499749975,60.0,-99.7999799979998,-0.031815481871801235,0.9437446194320845,-1.0767049023109352
-99.72497249724972,60.0,-99.77997799779978,-0.03190490936291716,0.9437373828734343,-1.0767049023109352
-99.6999699969997,60.0,-99.75997599759975,-0.031994570217777296,0.9437301274307652,-1.0767049023109352
-99.67496749674967,60.0,-99.73997399739974,-0.03208446499116224,0.943722853059184,-1.0767049023109352
-99.64996499649965,60.0,-99.71997199719972,-0.03217459423901632,0.9437155597137031,-1.0767049023109352
-99.62496249624962,60.0,-99.6999699969997,-0.032264958518449266,0.9437082473492406,-1.0767049023109352
-99.5999599959996,60.0,-99.67996799679968,-0.03235555838773851,0.9437009159206203,-1.0767049023109352
-99.57495749574957,60.0,-99.65996599659967,-0.03244639440633105,0.943693565382571,-1.0767049023109352
-99.54995499549955,60.0,-99.63996399639964,-0.032537467134845545,0.943686195689727,-1.0767049023109352
-99.52495249524952,60.0,-99.61996199619962,-0.03262877713507423,0.9436788067966275,-1.0767049023109352
-99.4999499949995,60.0,-99.5999599959996,-0.03272032496998493,0.9436713986577167,-1.0767049023109352
-99.47494749474947,60.0,-99.57995799579957,-0.03281211120372347,0.9436639712273432,-1.0767049023109352
-99.44994499449945,60.0,-99.55995599559957,-0.03290413640161524,0.9436565244597604,-1.0767049023109352
-99.42494249424942,60.0,-99.53995399539954,-0.03299640113016741,0.9436490583091262,-1.0767049023109352
-99.3999399939994,60.0,-99.51995199519952,-0.033088905957070966,0.9436415727295023,-1.0767049023109352
-99.37493749374937,60.0,-99.4999499949995,-0.03318165145120272,0.9436340676748546,-1.0767049023109352
-99.34993499349935,60.0,-99.47994799479947,-0.03327463818262746,0.943626543099053,-1.0767049023109352
-99.32493249324932,60.0,-99.45994599459947,-0.0333678667225999,0.943618998955871,-1.0767049023109352
-99.2999299929993,60.0,-99.43994399439944,-0.03346133764356677,0.9436114351989855,-1.0767049023109352
-99.27492749274927,60.0,-99.41994199419942,-0.03355505151916881,0.9436038517819773,-1.0767049023109352
-99.24992499249925,60.0,-99.3999399939994,-0.0336490089242427,0.9435962486583297,-1.0767049023109352
-99.22492249224922,60.0,-99.37993799379937,-0.033743210434823555,0.9435886257814297,-1.0767049023109352
-99.1999199919992,60.0,-99.35993599359936,-0.0338376566281465,0.9435809831045666,-1.0767049023109352
-99.17491749174917,60.0,-99.33993399339934,-0.033932348082649076,0.9435733205809328,-1.0767049023109352
-99.14991499149914,60.0,-99.31993199319932,-0.034027285377973004,0.943565638163623,-1.0767049023109352
-99.12491249124912,60.0,-99.2999299929993,-0.03412246909496627,0.9435579358056349,-1.0767049023109352
-99.0999099909991,60.0,-99.27992799279929,-0.03421789981568567,0.9435502134598673,-1.0767049023109352
